now there vol           : 200
now there vol           : 229
oscil_dcop_57,2,2
S80PI_n1,4,4
c-31,237,237
c-30,38,38
c-33,100,100
c-32,34,34
c-35,190,190
c-34,68,68
c-37,419,419
c-36,282,282
lp_ken_11,53,53
lp_ken_13,71,71
ck656,0,0
diag,0,0
b1_ss,2,2
circuit_1,152,152
p2p-Gnutella24,4230,4230
circuit_3,231,231
circuit_2,105,105
n3c5-b3,65,65
p2756,20,20
n3c5-b1,8,8
n3c5-b7,17,17
n3c5-b6,65,65
arc130,16,16
n3c5-b4,105,105
GL6_D_6,110,110
GL6_D_7,263,263
GL6_D_8,320,320
GL6_D_9,220,220
p0282,29,29
Tina_DisCal,7,7
n2c6-b8,180,180
fpga_dcop_10,3,3
lp_cre_a,86,86
lp_cre_c,79,79
commanche_dual,66,66
orsreg_1,210,210
fpga_dcop_13,2,2
Roget,245,245
G19,410,410
G18,433,433
pde225,30,30
G16,417,417
G15,410,410
G14,433,433
G13,64,64
G12,0,0
G11,0,0
G10,801,801
gams60am,2,2
lp_scrs8,24,24
n2c6-b6,2076,2076
young4c,58,58
cavity01,69,69
abtaha1,167,167
nemspmm1,107,107
nemspmm2,112,112
lp_standata,28,28
whitaker3_dual,135,135
lutz30-23-b6,764,764
shl_400,14,14
lp_fffff800,56,56
lp_cycle,41,41
tub100,4,4
lp_share2b,11,11
cz5108,19,19
lpi_refinery,29,29
west0655,41,41
S10PI_n1,4,4
G50,100,100
cs4,599,599
bcsstk01,24,24
bcsstk02,66,66
Sandi_authors,8,8
bcsstk04,60,60
bcsstk05,24,24
bcsstk06,72,72
bcsstk07,72,72
bcsstk08,126,126
bcsstk09,114,114
klein-b2,13,13
thermal,96,96
klein-b1,9,9
S20PI_n,8,8
lp_scorpion,12,12
jan99jac040sc,411,411
pores_1,24,24
pores_3,19,19
pores_2,64,64
ukerbe1_dual,43,43
L,49,49
fpga_dcop_33,2,2
fpga_dcop_32,2,2
fpga_dcop_31,2,2
fpga_dcop_30,2,2
fpga_dcop_37,2,2
fpga_dcop_36,2,2
fpga_dcop_35,2,2
fpga_dcop_34,2,2
fpga_dcop_39,2,2
fpga_dcop_38,2,2
rail_5177,76,76
west0479,40,40
ch7-6-b4,3816,3816
ch7-6-b5,720,720
garon1,199,199
ch7-6-b1,39,39
ch7-6-b2,493,493
ch7-6-b3,2300,2300
psse1,28,28
msc01440,160,160
lp22,788,788
wheel_5_1,14,14
USAir97,63,63
gre_185,37,37
wheel_7_1,17,17
shar_te2-b1,275,275
Trec8,21,21
cond-mat,1043,1043
685_bus,16,16
aa03,516,516
aa01,545,545
bp_1200,45,45
divorce,9,9
aa5,489,489
aa4,299,299
aa6,389,389
aa3,516,516
wheel_3_1,8,8
bcsstm09,0,0
tub1000,4,4
LFAT5000,4,4
relat4,9,9
p0291,41,41
relat6,67,67
relat7,488,488
relat3,3,3
dwt_918,44,44
kleemin,7,7
pf2177,445,445
130bit,320,320
WorldCities,91,91
bibd_9_3,22,22
bibd_9_5,36,36
can_187,22,22
blckhole,126,126
ex6,60,60
ex7,138,138
ex4,94,94
ex5,13,13
ex2,110,110
ex3,86,86
dwt_592,43,43
ex8,149,149
ex9,98,98
rdb800l,80,80
cep1,4,4
qh768,20,20
jpwh_991,136,136
gas11,8,8
watt_1,128,128
msc04515,186,186
lp_woodw,159,159
lop163,16,16
Chem97ZtZ,0,0
extr1b,14,14
relat5,14,14
gent113,19,19
plbuckle,0,0
bcsstk13,547,547
bcsstk12,66,66
bcsstk11,66,66
bcsstk10,36,36
bcsstk14,208,208
bcsstk19,6,6
gams10a,2,2
Stranke94,10,10
lnsp3937,114,114
lp_ganges,37,37
LeGresley_4908,28,28
S40PI_n1,4,4
m3plates,0,0
will199,15,15
as-735,134,134
lpi_pilot4i,71,71
ex36,76,76
ex37,132,132
olm5000,2,2
ex32,46,46
ex33,58,58
fpga_dcop_08,4,4
ex31,78,78
fpga_dcop_06,5,5
