Goodwin_013,1965,1965,56069,DNF,DNF,DNF,DNF
Goodwin_010,1182,1182,32282,DNF,DNF,DNF,DNF
ch8-8-b2,18816,1568,56448,DNF,DNF,DNF,DNF
ch8-8-b1,1568,64,3136,DNF,DNF,DNF,DNF
plskz362,362,362,1760,20,958,DNF,DNF
ibm32,32,32,126,13,1,13,2
lshp_265,265,265,1753,DNF,DNF,DNF,DNF
lp_agg,488,615,2862,DNF,DNF,DNF,DNF
Chem97Zt,2541,31022,62044,0,200,0,149
nopss_11k,11685,11685,44941,DNF,DNF,DNF,DNF
lp_dfl001,6071,12230,35632,DNF,DNF,DNF,DNF
lpi_greenbea,2390,5596,31074,DNF,DNF,DNF,DNF
162bit,3606,3476,37118,DNF,DNF,DNF,DNF
rdb450,450,450,2580,DNF,DNF,DNF,DNF
data,2851,2851,30186,DNF,DNF,DNF,DNF
nsic,465,897,3449,39,335,DNF,DNF
D_10,459,814,7614,DNF,DNF,DNF,DNF
D_11,169,457,2952,DNF,DNF,DNF,DNF
rajat27,20640,20640,99777,16,4656,DNF,DNF
se,32768,32768,98300,DNF,DNF,DNF,DNF
M40PI_n,2182,2182,5341,6,4,DNF,DNF
PGPgiantcompo,10680,10680,48632,DNF,DNF,DNF,DNF
utm3060,3060,3060,42211,DNF,DNF,DNF,DNF
lp_scagr7,129,185,465,6,1,6,29150
Journals,124,124,12068,DNF,DNF,DNF,DNF
can_24,24,24,160,8,0,8,1
fe_4elt2,11143,11143,65636,DNF,DNF,DNF,DNF
lshp1270,1270,1270,8668,DNF,DNF,DNF,DNF
lpi_pang,361,741,2933,17,16,DNF,DNF
lp_wood1p,244,2595,70216,DNF,DNF,DNF,DNF
bayer08,3008,3008,27576,69,4348,DNF,DNF
bayer09,3083,3083,21216,DNF,DNF,DNF,DNF
bayer06,3008,3008,27576,69,4227,DNF,DNF
bayer07,3268,3268,27836,69,2550,DNF,DNF
bayer04,20545,20545,159082,DNF,DNF,DNF,DNF
bayer05,3268,3268,27836,69,2613,DNF,DNF
bayer02,13935,13935,63679,27,30674,DNF,DNF
bayer03,6747,6747,56196,DNF,DNF,DNF,DNF
can_144,144,144,1296,12,1,DNF,DNF
nasa1824,1824,1824,39208,DNF,DNF,DNF,DNF
dwt_221,221,221,1629,14,1,DNF,DNF
lp_maros,846,1966,10137,DNF,DNF,DNF,DNF
bips07_2476,16861,16861,66498,DNF,DNF,DNF,DNF
car4,16384,33052,63724,0,157,DNF,DNF
G40,2000,2000,23532,DNF,DNF,DNF,DNF
G41,2000,2000,23570,DNF,DNF,DNF,DNF
G42,2000,2000,23558,DNF,DNF,DNF,DNF
G43,1000,1000,19980,DNF,DNF,DNF,DNF
G44,1000,1000,19980,DNF,DNF,DNF,DNF
G45,1000,1000,19980,DNF,DNF,DNF,DNF
G46,1000,1000,19980,DNF,DNF,DNF,DNF
G47,1000,1000,19980,DNF,DNF,DNF,DNF
G48,3000,3000,12000,0,10,0,1
G49,3000,3000,12000,0,9,0,1
ch4-4-b3,24,96,96,0,0,0,1
EX4,2600,2600,71760,DNF,DNF,DNF,DNF
filter2D,1668,1668,10750,DNF,DNF,DNF,DNF
dwt_310,310,310,2448,14,8234,DNF,DNF
freeFlyingRobot_16,6078,6078,44006,14,4921,CNO,CNO
can_1072,1072,1072,12444,DNF,DNF,DNF,DNF
spaceStation_1,99,99,927,DNF,DNF,CNO,CNO
spaceStation_3,467,467,5103,DNF,DNF,CNO,CNO
spaceStation_2,329,329,5817,DNF,DNF,CNO,CNO
spaceStation_5,1019,1019,15219,DNF,DNF,CNO,CNO
spaceStation_4,950,950,13626,DNF,DNF,CNO,CNO
spaceStation_7,1134,1134,18252,DNF,DNF,CNO,CNO
spaceStation_6,1111,1111,17595,DNF,DNF,CNO,CNO
spaceStation_9,1180,1180,19674,20,58,CNO,CNO
spaceStation_8,1157,1157,18945,20,30,CNO,CNO
mhd4800b,4800,4800,27520,2,29574,DNF,DNF
gre_343,343,343,1435,DNF,DNF,DNF,DNF
lock_700,691,691,22175,DNF,DNF,DNF,DNF
Maragal_3,1682,858,18391,DNF,DNF,DNF,DNF
Maragal_2,536,260,4357,19,8,DNF,DNF
Maragal_1,32,14,234,14,0,14,1
lp_ship08l,712,4363,12882,7,4,DNF,DNF
Maragal_5,4654,3296,93091,DNF,DNF,DNF,DNF
fome11,12142,24460,71264,0,675,DNF,DNF
rosen7,264,776,8034,8,1,DNF,DNF
rosen1,520,1544,23794,8,2,DNF,DNF
rosen2,1032,3080,47536,8,7,DNF,DNF
lp_ship08s,712,2467,7194,7,2,DNF,DNF
cz628,628,628,6346,19,29,DNF,DNF
cdde1,961,961,4681,DNF,DNF,DNF,DNF
cdde3,961,961,4681,DNF,DNF,DNF,DNF
cdde2,961,961,4681,DNF,DNF,DNF,DNF
cdde5,961,961,4681,DNF,DNF,DNF,DNF
cdde4,961,961,4681,DNF,DNF,DNF,DNF
lp_standgub,361,1383,3339,23,1935,DNF,DNF
cdde6,961,961,4681,DNF,DNF,DNF,DNF
Trec10,106,475,8612,79,3275,DNF,DNF
utm1700b,1700,1700,21509,DNF,DNF,DNF,DNF
NotreDame_yeast,1870,1870,4480,DNF,DNF,CNO,CNO
lp_qap12,3192,8856,38304,DNF,DNF,DNF,DNF
lp_qap15,6330,22275,94950,DNF,DNF,DNF,DNF
karate,34,34,156,8,0,8,1
young1c,841,841,4089,DNF,DNF,DNF,DNF
lp_tuff,302,628,4561,41,2,DNF,DNF
stufe-10,24010,24010,92828,DNF,DNF,DNF,DNF
ck104,104,104,992,0,1,0,1
shyy41,4720,4720,20042,DNF,DNF,DNF,DNF
lp_qap8,912,1632,7296,DNF,DNF,DNF,DNF
mark3jac020,9129,9129,56175,DNF,DNF,DNF,DNF
fpga_dcop_48,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_49,1220,1220,5892,2,2,DNF,DNF
comsol,1500,1500,97645,DNF,DNF,DNF,DNF
fpga_dcop_42,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_43,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_40,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_41,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_46,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_47,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_44,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_45,1220,1220,5892,2,2,DNF,DNF
utm300,300,300,3155,47,3091,DNF,DNF
mimo46x46_system,13250,13250,48735,DNF,DNF,CNO,CNO
lpi_chemcom,288,744,1590,DNF,DNF,DNF,DNF
lshp3466,3466,3466,23896,DNF,DNF,DNF,DNF
adder_dcop_16,1813,1813,11246,18,11,DNF,DNF
oscil_dcop_47,430,430,1544,2,1,DNF,DNF
bp_400,822,822,4028,DNF,DNF,DNF,DNF
kneser_8_3_1,15737,15681,47042,DNF,DNF,DNF,DNF
c-19,2327,2327,21817,DNF,DNF,DNF,DNF
c-18,2169,2169,15145,DNF,DNF,DNF,DNF
bcsstk03,112,112,640,0,1,0,1
lund_a,147,147,2449,DNF,DNF,DNF,DNF
lund_b,147,147,2441,DNF,DNF,DNF,DNF
dynamicSoaringProblem_3,2871,2871,32022,22,1380,CNO,CNO
dynamicSoaringProblem_2,1591,1591,15588,DNF,DNF,CNO,CNO
dynamicSoaringProblem_1,647,647,5367,22,5,CNO,CNO
dynamicSoaringProblem_7,3511,3511,37680,22,261,CNO,CNO
dynamicSoaringProblem_6,3431,3431,36741,22,412,CNO,CNO
dynamicSoaringProblem_5,3271,3271,36789,DNF,DNF,CNO,CNO
dynamicSoaringProblem_4,3191,3191,36516,22,34058,CNO,CNO
dynamicSoaringProblem_8,3543,3543,38136,22,255,CNO,CNO
Harvard500,500,378,2636,10,2,DNF,DNF
tumorAntiAngiogenesis_8,490,490,4776,8,1,CNO,CNO
jazz,198,198,5484,DNF,DNF,DNF,DNF
str_600,363,363,3279,23,34,DNF,DNF
gen,769,2561,63086,DNF,DNF,DNF,DNF
adder_dcop_26,1813,1813,11246,18,12,DNF,DNF
tumorAntiAngiogenesis_1,205,205,1783,8,1,CNO,CNO
pivtol,102,102,306,4,1,4,2
rel7,12770,1043,50636,DNF,DNF,DNF,DNF
b_dyn,1089,1089,4264,15,90,DNF,DNF
rel6,1300,155,5101,DNF,DNF,DNF,DNF
shl_200,663,663,1726,6,1,DNF,DNF
olm100,100,100,396,2,0,2,1
rel4,28,10,104,5,0,5,1
dwt_419,419,419,3563,DNF,DNF,DNF,DNF
shermanACd,6136,6136,53329,DNF,DNF,DNF,DNF
shermanACa,3432,3432,25220,DNF,DNF,DNF,DNF
orbitRaising_3,761,761,6098,16,1656,CNO,CNO
dwt_234,234,234,834,4,1,DNF,DNF
pde2961,2961,2961,14585,DNF,DNF,DNF,DNF
CSphd,723,1652,1740,0,1,0,1
adder_trans_01,1814,1814,14579,26,1741,CNO,CNO
adder_trans_02,1814,1814,14579,26,1730,CNO,CNO
dwt_307,307,307,2523,DNF,DNF,DNF,DNF
robot24c1_mat5_J,302,404,15118,DNF,DNF,CNO,CNO
bibd_17_4b,136,2380,14280,DNF,DNF,DNF,DNF
rdist3a,2398,2398,61896,DNF,DNF,DNF,DNF
poli,4008,4008,8188,3,9,DNF,DNF
ash608,608,188,1216,12,2,DNF,DNF
bfwa782,782,782,7514,DNF,DNF,DNF,DNF
spaceShuttleEntry_4,2450,2450,39669,DNF,DNF,CNO,CNO
young2c,841,841,4089,DNF,DNF,DNF,DNF
spaceShuttleEntry_1,560,560,6891,14,2,CNO,CNO
spaceShuttleEntry_3,1834,1834,28757,DNF,DNF,CNO,CNO
spaceShuttleEntry_2,1428,1428,24073,14,11,CNO,CNO
Franz1,2240,768,5120,DNF,DNF,DNF,DNF
D_8,1126,1266,14966,DNF,DNF,DNF,DNF
Franz2,4032,4480,21504,DNF,DNF,DNF,DNF
Franz5,7382,2882,44056,DNF,DNF,DNF,DNF
Franz4,6784,5252,46528,DNF,DNF,DNF,DNF
Franz7,10160,1740,40424,DNF,DNF,DNF,DNF
Franz6,7576,3016,45456,DNF,DNF,DNF,DNF
Franz9,19588,4164,97508,DNF,DNF,DNF,DNF
hydr1c,5308,5308,23752,DNF,DNF,DNF,DNF
D_6,967,433,6491,DNF,DNF,DNF,DNF
D_7,1270,970,12714,DNF,DNF,DNF,DNF
D_5,430,114,1832,DNF,DNF,DNF,DNF
GlossGT,60,35,122,5,0,5,1
SmaGri,594,1004,4919,DNF,DNF,DNF,DNF
cq9,9278,21534,96653,DNF,DNF,DNF,DNF
cq5,5048,11748,51571,DNF,DNF,DNF,DNF
coupled,11341,11341,98523,DNF,DNF,DNF,DNF
eurqsa,7245,7245,46142,DNF,DNF,DNF,DNF
GD06_Java,1506,882,8032,DNF,DNF,DNF,DNF
lpi_forest6,66,131,246,5,1,5,502
lp_greenbeb,2389,5598,31070,DNF,DNF,DNF,DNF
lp_greenbea,2389,5598,31070,DNF,DNF,DNF,DNF
lp_blend,74,114,522,11,1,11,880
nnc261,261,261,1500,22,12,DNF,DNF
b2_ss,1089,1089,4228,15,1199,DNF,DNF
SciMet,1781,2385,10413,DNF,DNF,DNF,DNF
lshp2614,2614,2614,17980,DNF,DNF,DNF,DNF
lpi_itest6,11,17,29,2,0,2,1
fpga_dcop_51,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_50,1220,1220,5892,2,2,DNF,DNF
lpi_itest2,9,13,26,3,0,3,1
lnsp_511,511,511,2796,DNF,DNF,DNF,DNF
bp_1000,822,822,4661,35,17170,DNF,DNF
lp_stair,356,614,4003,25,7,DNF,DNF
lpi_qual,323,464,1646,23,19,DNF,DNF
EPA,1423,3626,8965,DNF,DNF,DNF,DNF
nos1,237,237,1017,4,1,4,907
nos2,957,957,4137,4,2,DNF,DNF
nos3,960,960,15844,DNF,DNF,DNF,DNF
nos4,100,100,594,14,1,DNF,DNF
nos5,468,468,5172,DNF,DNF,DNF,DNF
nos6,675,675,3255,DNF,DNF,DNF,DNF
nos7,729,729,4617,DNF,DNF,DNF,DNF
lp_sc105,105,163,340,5,1,DNF,DNF
c-28,4598,4598,30590,10,19257,DNF,DNF
c-29,5033,5033,43731,28,40217,DNF,DNF
c-26,4307,4307,34537,DNF,DNF,DNF,DNF
celegans_metabolic,453,453,4065,56,2552,CNO,CNO
c-24,4119,4119,35699,DNF,DNF,DNF,DNF
c-25,3797,3797,49635,DNF,DNF,DNF,DNF
c-22,3792,3792,28872,DNF,DNF,DNF,DNF
c-23,3969,3969,31079,4,14,DNF,DNF
c-20,2921,2921,22685,DNF,DNF,DNF,DNF
c-21,3509,3509,32157,DNF,DNF,DNF,DNF
lp_ken_07,2426,3602,8404,25,20,DNF,DNF
sherman4,1104,1104,3786,DNF,DNF,DNF,DNF
sherman5,3312,3312,20793,DNF,DNF,DNF,DNF
sherman1,1000,1000,3750,DNF,DNF,DNF,DNF
sherman2,1080,1080,23094,DNF,DNF,DNF,DNF
sherman3,5005,5005,20033,DNF,DNF,DNF,DNF
jendrec1,2109,4228,89608,58,10,DNF,DNF
3elt_dual,9000,9000,26556,DNF,DNF,DNF,DNF
rajat19,1157,1157,5399,8,2,DNF,DNF
rdb200l,200,200,1120,DNF,DNF,DNF,DNF
fv3,9801,9801,87025,DNF,DNF,DNF,DNF
fv2,9801,9801,87025,DNF,DNF,DNF,DNF
fv1,9604,9604,85264,DNF,DNF,DNF,DNF
sctap1-2b,15390,33858,99454,34,2746,DNF,DNF
sctap1-2c,3390,7458,21854,34,93,DNF,DNF
bibd_12_5,66,792,7920,55,1374,DNF,DNF
bibd_12_4,66,495,2970,DNF,DNF,DNF,DNF
Lederberg,4529,8150,41601,DNF,DNF,DNF,DNF
p2p-Gnutella30,9722,36453,88328,DNF,DNF,CNO,CNO
p0548,176,724,1887,10,1,DNF,DNF
mk9-b2,1260,378,3780,DNF,DNF,DNF,DNF
mk9-b3,945,1260,3780,DNF,DNF,DNF,DNF
mk9-b1,378,36,756,25,3704,DNF,DNF
pcb3000,3960,7732,57479,DNF,DNF,DNF,DNF
power,4941,4941,13188,16,1537,DNF,DNF
bips07_3078,21128,21128,75729,DNF,DNF,DNF,DNF
TSOPF_RS_b9_c6,7224,7224,54082,6,63,CNO,CNO
west0381,381,381,2157,37,4,DNF,DNF
N_reactome,9987,16559,43816,8,255,DNF,DNF
GL6_D_10,162,339,2053,DNF,DNF,DNF,DNF
mycielskian5,23,23,142,12,1,12,1
bibd_14_7,91,3432,72072,78,729,DNF,DNF
lesmis,77,77,508,10,1,10,2
fpga_trans_01,1220,1220,7382,4,2,DNF,DNF
fpga_trans_02,1220,1220,7382,4,2,DNF,DNF
G62,7000,7000,28000,0,71,0,1
G63,7000,7000,82918,DNF,DNF,DNF,DNF
G60,6957,6957,34296,DNF,DNF,DNF,DNF
G61,6957,6957,34296,DNF,DNF,DNF,DNF
G66,9000,9000,36000,0,139,0,1
G67,10000,10000,40000,0,181,0,1
G64,7000,7000,82918,DNF,DNF,DNF,DNF
G65,8000,8000,32000,0,102,0,1
eris1176,1176,1176,18552,8,9,DNF,DNF
Pd_rhs,4371,5804,6323,0,7,0,1
lp_grow15,300,645,5620,DNF,DNF,DNF,DNF
stormg2-27,14387,37485,94274,DNF,DNF,DNF,DNF
can_1054,1054,1054,12196,DNF,DNF,DNF,DNF
GD97_b,46,46,264,11,0,11,1
GD97_c,64,428,460,1,1,1,1
GD97_a,84,84,332,24,23357,DNF,DNF
mhdb416,416,416,2312,2,13,DNF,DNF
west0132,132,132,414,6,1,DNF,DNF
GD99_b,64,64,252,20,804,DNF,DNF
GD99_c,67,104,149,0,0,0,1
gams30a,354,531,1287,2,1,2,6
Alemdar,6245,6245,42581,DNF,DNF,DNF,DNF
air03,124,10757,91028,58,3000,DNF,DNF
air02,50,6774,61555,31,120,31,3624
air05,426,7195,52121,DNF,DNF,DNF,DNF
air04,823,8904,72965,DNF,DNF,DNF,DNF
air06,825,8627,70806,DNF,DNF,DNF,DNF
dwt_209,209,209,1743,DNF,DNF,DNF,DNF
dwt_758,758,758,5994,DNF,DNF,DNF,DNF
d_dyn,87,87,238,5,1,5,9
epb1,14734,14734,95053,DNF,DNF,DNF,DNF
epb0,1794,1794,7764,5,8,DNF,DNF
add32,4960,4960,23884,4,32,DNF,DNF
Franz3,1280,2800,11520,DNF,DNF,DNF,DNF
D_9,814,1129,12395,DNF,DNF,DNF,DNF
cr42,905,1513,6614,13,1,DNF,DNF
can_634,634,634,7228,DNF,DNF,DNF,DNF
IG5-13,3994,2532,91209,DNF,DNF,DNF,DNF
IG5-12,2296,1578,46260,DNF,DNF,DNF,DNF
IG5-11,1227,902,22110,DNF,DNF,DNF,DNF
IG5-10,652,527,10273,DNF,DNF,DNF,DNF
GD01_b,18,18,37,1,0,1,1
nemscem,651,1712,3840,9,3,DNF,DNF
lp_degen3,1503,2604,25432,DNF,DNF,DNF,DNF
lp_degen2,444,757,4201,DNF,DNF,DNF,DNF
ash292,292,292,2208,18,7,DNF,DNF
west0989,989,989,3537,14,12,DNF,DNF
young3c,841,841,3988,DNF,DNF,DNF,DNF
ukerbe1,5981,5981,15704,0,29,0,1
bfwb782,782,782,5982,DNF,DNF,DNF,DNF
lp_share1b,117,253,1179,7,1,DNF,DNF
tols340,340,340,2196,18,1,DNF,DNF
fpga_dcop_20,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_21,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_22,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_23,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_24,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_25,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_26,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_27,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_28,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_29,1220,1220,5892,2,2,DNF,DNF
ex12,3973,3973,80211,DNF,DNF,DNF,DNF
Tina_AskCal,11,10,29,3,0,3,1
ex14,3251,3251,66775,DNF,DNF,DNF,DNF
ex15,6867,6867,98671,DNF,DNF,DNF,DNF
radfr1,1048,1048,13299,20,52,DNF,DNF
lns_511,511,511,2796,DNF,DNF,DNF,DNF
lp_israel,174,316,2443,38,123,DNF,DNF
olm1000,1000,1000,3996,2,1,2,528
ch5-5-b4,120,600,600,0,1,0,1
ch5-5-b3,600,600,2400,DNF,DNF,DNF,DNF
ch5-5-b2,600,200,1800,DNF,DNF,DNF,DNF
ch5-5-b1,200,25,400,17,4,17,739
gre_1107,1107,1107,5664,DNF,DNF,DNF,DNF
photogrammetry2,4472,936,37056,DNF,DNF,CNO,CNO
wm3,207,259,2948,DNF,DNF,DNF,DNF
wm2,207,259,2942,DNF,DNF,DNF,DNF
wm1,207,260,2909,DNF,DNF,DNF,DNF
large,4282,7297,20635,DNF,DNF,DNF,DNF
oscil_dcop_54,430,430,1544,2,1,DNF,DNF
oscil_dcop_55,430,430,1544,2,1,DNF,DNF
small,677,1180,3207,30,4282,DNF,DNF
oscil_dcop_56,430,430,1544,2,1,DNF,DNF
GD01_c,30,30,135,7,0,7,1
c-38,8127,8127,77689,DNF,DNF,DNF,DNF
GD01_a,196,178,645,22,13,DNF,DNF
oscil_dcop_57,430,430,1544,2,1,DNF,DNF
S80PI_n1,4027,4027,9927,4,13,DNF,DNF
c-31,5339,5339,78571,DNF,DNF,DNF,DNF
c-30,5321,5321,65693,30,163,DNF,DNF
c-33,6317,6317,56123,DNF,DNF,DNF,DNF
c-32,5975,5975,54471,30,118,DNF,DNF
c-35,6537,6537,62891,DNF,DNF,DNF,DNF
c-34,6611,6611,64333,DNF,DNF,DNF,DNF
c-37,8204,8204,74676,DNF,DNF,DNF,DNF
c-36,7479,7479,65941,DNF,DNF,DNF,DNF
lp_ken_11,14694,21349,49058,53,1704,DNF,DNF
lp_ken_13,28632,42659,97246,71,4432,DNF,DNF
ck656,656,656,3884,0,1,DNF,DNF
diag,2559,2559,8184,0,6,0,1
b1_ss,7,7,15,3,0,3,1
circuit_1,2624,2624,35823,DNF,DNF,DNF,DNF
p2p-Gnutella24,7570,26187,65369,DNF,DNF,CNO,CNO
circuit_3,12127,12127,48137,22,5051,DNF,DNF
circuit_2,4510,4510,21199,DNF,DNF,DNF,DNF
n3c5-b3,210,120,840,DNF,DNF,DNF,DNF
p2756,755,3511,9692,15,10,DNF,DNF
n3c5-b1,45,10,90,8,0,8,1
n3c5-b7,30,120,240,14,1,14,610
n3c5-b6,120,210,840,DNF,DNF,DNF,DNF
arc130,130,130,1282,13,1,DNF,DNF
n3c5-b4,252,210,1260,DNF,DNF,DNF,DNF
GL6_D_6,465,199,2526,DNF,DNF,DNF,DNF
GL6_D_7,636,469,5378,DNF,DNF,DNF,DNF
GL6_D_8,542,632,6153,DNF,DNF,DNF,DNF
GL6_D_9,339,542,4349,DNF,DNF,DNF,DNF
p0282,241,523,2207,21,1,DNF,DNF
Tina_DisCal,11,10,41,5,0,5,1
n2c6-b8,1470,3990,13230,DNF,DNF,DNF,DNF
fpga_dcop_10,1220,1220,5884,2,2,DNF,DNF
lp_cre_a,3428,7248,18168,DNF,DNF,DNF,DNF
lp_cre_c,2986,6411,15977,DNF,DNF,DNF,DNF
commanche_dual,7920,7920,31680,DNF,DNF,CNO,CNO
orsreg_1,2205,2205,14133,DNF,DNF,DNF,DNF
fpga_dcop_13,1220,1220,5892,2,2,DNF,DNF
Roget,997,996,5075,DNF,DNF,DNF,DNF
G19,800,800,9322,DNF,DNF,DNF,DNF
G18,800,800,9388,DNF,DNF,DNF,DNF
pde225,225,225,1065,DNF,DNF,DNF,DNF
G16,800,800,9344,DNF,DNF,DNF,DNF
G15,800,800,9322,DNF,DNF,DNF,DNF
G14,800,800,9388,DNF,DNF,DNF,DNF
G13,800,800,3200,DNF,DNF,DNF,DNF
G12,800,800,3200,0,1,0,1
G11,800,800,3200,0,1,0,1
G10,800,800,38352,DNF,DNF,DNF,DNF
gams60am,714,1071,2607,2,1,2,59310
lp_scrs8,490,1275,3288,DNF,DNF,DNF,DNF
n2c6-b6,5715,4945,40005,DNF,DNF,DNF,DNF
young4c,841,841,4089,DNF,DNF,DNF,DNF
cavity01,317,317,7327,48,5104,DNF,DNF
abtaha1,14596,209,51307,DNF,DNF,DNF,DNF
nemspmm1,2362,8903,55867,DNF,DNF,DNF,DNF
nemspmm2,2301,8734,68225,DNF,DNF,DNF,DNF
lp_standata,359,1274,3230,23,691,DNF,DNF
whitaker3_dual,19190,19190,57162,DNF,DNF,CNO,CNO
lutz30-23-b6,1716,3003,12012,DNF,DNF,DNF,DNF
shl_400,663,663,1712,6,1,DNF,DNF
lp_fffff800,524,1028,6401,33,162,DNF,DNF
lp_cycle,1890,3371,21234,31,702,DNF,DNF
tub100,100,100,396,4,1,4,1
lp_share2b,96,162,777,9,357,DNF,DNF
cz5108,5108,5108,51412,19,7385,DNF,DNF
lpi_refinery,323,464,1626,21,585,DNF,DNF
west0655,655,655,2854,DNF,DNF,DNF,DNF
S10PI_n1,527,527,1317,4,1,DNF,DNF
G50,3000,3000,12000,DNF,DNF,DNF,DNF
cs4,22499,22499,87716,DNF,DNF,DNF,DNF
bcsstk01,48,48,400,24,70,24,79262
bcsstk02,66,66,4356,DNF,DNF,DNF,DNF
Sandi_authors,86,86,248,4,0,4,1
bcsstk04,132,132,3648,48,2058,DNF,DNF
bcsstk05,153,153,2423,24,24,DNF,DNF
bcsstk06,420,420,7860,DNF,DNF,DNF,DNF
bcsstk07,420,420,7860,DNF,DNF,DNF,DNF
bcsstk08,1074,1074,12960,DNF,DNF,DNF,DNF
bcsstk09,1083,1083,18437,DNF,DNF,DNF,DNF
klein-b2,20,30,60,6,1,6,1
thermal,3456,3456,66528,DNF,DNF,DNF,DNF
klein-b1,30,10,60,5,0,5,1
S20PI_n,1182,1182,2881,6,1,DNF,DNF
lp_scorpion,388,466,1534,9,1,DNF,DNF
jan99jac040sc,13694,13694,82842,DNF,DNF,DNF,DNF
pores_1,30,30,180,9,0,9,1
pores_3,532,532,3474,18,61,DNF,DNF
pores_2,1224,1224,9613,DNF,DNF,DNF,DNF
ukerbe1_dual,1866,1866,7076,DNF,DNF,DNF,DNF
L,956,956,3640,DNF,DNF,DNF,DNF
fpga_dcop_33,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_32,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_31,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_30,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_37,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_36,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_35,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_34,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_39,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_38,1220,1220,5892,2,2,DNF,DNF
rail_5177,5177,5177,35185,DNF,DNF,DNF,DNF
west0479,479,479,1910,33,17858,DNF,DNF
ch7-6-b4,15120,12600,75600,DNF,DNF,DNF,DNF
ch7-6-b5,5040,15120,30240,DNF,DNF,DNF,DNF
garon1,3175,3175,88927,DNF,DNF,DNF,DNF
ch7-6-b1,630,42,1260,DNF,DNF,DNF,DNF
ch7-6-b2,4200,630,12600,DNF,DNF,DNF,DNF
ch7-6-b3,12600,4200,50400,DNF,DNF,DNF,DNF
psse1,14318,11028,57376,DNF,DNF,DNF,DNF
msc01440,1440,1440,46270,DNF,DNF,DNF,DNF
lp22,2958,16392,68518,DNF,DNF,DNF,DNF
wheel_5_1,57,61,182,13,1,13,17141
USAir97,332,332,4252,52,7798,DNF,DNF
gre_185,185,185,1005,DNF,DNF,DNF,DNF
wheel_7_1,114,113,338,17,6,DNF,DNF
shar_te2-b1,17160,286,34320,DNF,DNF,DNF,DNF
Trec8,23,83,549,17,1,17,1
cond-mat,16264,16264,95188,DNF,DNF,DNF,DNF
685_bus,685,685,3249,14,195,DNF,DNF
aa03,825,8627,70806,DNF,DNF,DNF,DNF
aa01,823,8904,72965,DNF,DNF,DNF,DNF
bp_1200,822,822,4726,34,4230,DNF,DNF
divorce,50,9,225,8,0,8,1
aa5,801,8308,65953,DNF,DNF,DNF,DNF
aa4,426,7195,52121,DNF,DNF,DNF,DNF
aa6,646,7292,51728,DNF,DNF,DNF,DNF
aa3,825,8627,70806,DNF,DNF,DNF,DNF
wheel_3_1,21,25,74,8,1,8,1
bcsstm09,1083,1083,1083,0,1,0,1
tub1000,1000,1000,3996,4,7,4,12930
LFAT5000,19994,19994,79966,DNF,DNF,DNF,DNF
relat4,46,10,172,4,0,4,1
p0291,252,543,2283,26,1,DNF,DNF
relat6,2063,155,8108,DNF,DNF,DNF,DNF
relat7,20500,1043,81355,DNF,DNF,DNF,DNF
relat3,8,3,24,3,0,3,1
dwt_918,918,918,7384,DNF,DNF,DNF,DNF
kleemin,8,16,44,6,0,6,1
pf2177,9728,9908,30984,DNF,DNF,DNF,DNF
130bit,584,567,6120,DNF,DNF,DNF,DNF
WorldCities,313,100,7518,DNF,DNF,DNF,DNF
bibd_9_3,36,84,252,22,92,DNF,DNF
bibd_9_5,36,126,1260,34,7,34,5519
can_187,187,187,1491,22,116,DNF,DNF
blckhole,2132,2132,14872,DNF,DNF,DNF,DNF
ex6,1651,1651,49533,DNF,DNF,DNF,DNF
ex7,1633,1633,54543,DNF,DNF,DNF,DNF
ex4,1601,1601,32299,DNF,DNF,DNF,DNF
ex5,27,27,279,9,0,9,1
ex2,441,441,26839,70,2553,DNF,DNF
ex3,1821,1821,52685,DNF,DNF,DNF,DNF
dwt_592,592,592,5104,DNF,DNF,DNF,DNF
ex8,3096,3096,106344,DNF,DNF,DNF,DNF
